County,First_FPC_Score
"Cleveland, North Carolina, US",13.605859827093626
"Columbus, North Carolina, US",13.641799462079938
"Craven, North Carolina, US",11.559569327400316
"Cumberland, North Carolina, US",31.372270326297564
"Currituck, North Carolina, US",-19.244289728743947
"Dare, North Carolina, US",-16.521306509209563
"Davidson, North Carolina, US",23.298728224161646
"Davie, North Carolina, US",-4.272916169840471
"Duplin, North Carolina, US",22.328285268936806
"Durham, North Carolina, US",38.50769476043337
"Edgecombe, North Carolina, US",9.94498164788262
"Forsyth, North Carolina, US",36.26519811252714
"Franklin, North Carolina, US",5.701219968655722
"Gaston, North Carolina, US",30.007061663857268
"Gates, North Carolina, US",-27.22541263115139
"Graham, North Carolina, US",-17.53997058950648
"Granville, North Carolina, US",14.53392678720443
"Greene, North Carolina, US",-5.20235037054617
"Guilford, North Carolina, US",39.49219471187447
"Halifax, North Carolina, US",6.2831952064479095
"Harnett, North Carolina, US",14.062061779356654
"Haywood, North Carolina, US",-1.324704468716208
"Henderson, North Carolina, US",17.24776511717363
"Hertford, North Carolina, US",0.14448585208132328
"Hoke, North Carolina, US",8.068548971725107
"Hyde, North Carolina, US",-11.87983864931037
"Iredell, North Carolina, US",20.14454105622782
"Jackson, North Carolina, US",3.9934855062270076
"Johnston, North Carolina, US",27.765867222093757
"Jones, North Carolina, US",-26.662103622251685
"Lee, North Carolina, US",18.492788279718432
"Lenoir, North Carolina, US",7.68058872633709
"Lincoln, North Carolina, US",9.818856886627456
"Macon, North Carolina, US",9.20272556062921
"Madison, North Carolina, US",-6.86815852955348
"Martin, North Carolina, US",-6.785645466875719
"McDowell, North Carolina, US",0.6803456351500045
"Mecklenburg, North Carolina, US",60.40508113269877
"Mitchell, North Carolina, US",-21.7487653366088
"Montgomery, North Carolina, US",1.1798819366499704
"Moore, North Carolina, US",14.10842801295735
"Nash, North Carolina, US",16.81521681864064
"New Hanover, North Carolina, US",22.747821612729588
"Northampton, North Carolina, US",-6.83693897589319
"Onslow, North Carolina, US",13.082507668938009
"Orange, North Carolina, US",17.490759382301135
"Pamlico, North Carolina, US",-25.07292568488258
"Pasquotank, North Carolina, US",-2.3000461516612583
"Pender, North Carolina, US",5.613074063018539
"Perquimans, North Carolina, US",-23.230329170940983
"Person, North Carolina, US",-8.92395398546076
"Pitt, North Carolina, US",24.573544733632552
"Polk, North Carolina, US",-16.63798347976352
"Randolph, North Carolina, US",24.418481482321745
"Richmond, North Carolina, US",7.288257555593781
"Robeson, North Carolina, US",31.95667819573381
"Rockingham, North Carolina, US",7.277994159960429
"Rowan, North Carolina, US",25.907593471316424
"Rutherford, North Carolina, US",10.229532850312504
"Sampson, North Carolina, US",21.1138422715301
"Scotland, North Carolina, US",3.42026329586466
"Stanly, North Carolina, US",8.907668283133692
"Stokes, North Carolina, US",-7.240852879055284
"Surry, North Carolina, US",12.021131761210388
"Swain, North Carolina, US",-16.005955163804607
"Transylvania, North Carolina, US",-21.58010881526076
"Tyrrell, North Carolina, US",-20.55265086411038
"Union, North Carolina, US",28.249937570151566
"Vance, North Carolina, US",8.239275506046111
"Wake, North Carolina, US",46.01731706563784
"Warren, North Carolina, US",-3.8872045918897755
"Washington, North Carolina, US",-22.75708019352585
"Watauga, North Carolina, US",-8.062432194699275
"Wayne, North Carolina, US",30.66221389648155
"Wilkes, North Carolina, US",19.212997379792437
"Wilson, North Carolina, US",17.503056929296992
"Yadkin, North Carolina, US",2.046081811552012
"Yancey, North Carolina, US",-11.60604149310093
"Adams, North Dakota, US",-8.822668001922116
"Barnes, North Dakota, US",-4.880707256636185
"Benson, North Dakota, US",7.771259119520663
"Billings, North Dakota, US",-33.46663616124598
"Bottineau, North Dakota, US",-14.065242071852463
"Bowman, North Dakota, US",-14.964021408799622
"Burke, North Dakota, US",-40.385019893831775
"Burleigh, North Dakota, US",17.249644850231512
"Cass, North Dakota, US",37.3009418756035
"Cavalier, North Dakota, US",-14.883555072120334
"Dickey, North Dakota, US",-8.242358753570683
"Divide, North Dakota, US",-21.446634387389583
"Dunn, North Dakota, US",-31.64238986192423
"Eddy, North Dakota, US",-21.99381434895087
"Emmons, North Dakota, US",-10.463670497238429
"Foster, North Dakota, US",-8.364442474787257
"Golden Valley, North Dakota, US",-13.341054778077272
"Grand Forks, North Dakota, US",20.462256407136934
"Grant, North Dakota, US",-15.786131223663714
"Griggs, North Dakota, US",-15.57587163237257
"Hettinger, North Dakota, US",-17.00096589164907
"Kidder, North Dakota, US",-18.398163754424438
"LaMoure, North Dakota, US",-19.797959391509306
"Logan, North Dakota, US",-15.431132487753018
"McHenry, North Dakota, US",-11.090412567157943
"McIntosh, North Dakota, US",-15.307959622034828
"McKenzie, North Dakota, US",-19.801910257544602
"McLean, North Dakota, US",-14.916561532394807
"Mercer, North Dakota, US",-14.45629783122877
"Morton, North Dakota, US",-1.678131478931889
"Mountrail, North Dakota, US",-15.535635790286602
"Nelson, North Dakota, US",-10.463888907837601
"Oliver, North Dakota, US",-28.69569722353699
"Pembina, North Dakota, US",-23.483307872284158
"Pierce, North Dakota, US",-16.24412123209569
"Ramsey, North Dakota, US",-11.11170025925296
"Ransom, North Dakota, US",-20.990169933249454
"Renville, North Dakota, US",-25.388310065125566
"Richland, North Dakota, US",-13.036150133899818
"Rolette, North Dakota, US",-3.4403546090757193
"Sargent, North Dakota, US",-19.97066817548552
"Sheridan, North Dakota, US",-36.79749219747201
"Sioux, North Dakota, US",-6.30050232534828
"Slope, North Dakota, US",-44.48875597590478
"Stark, North Dakota, US",1.6044489076151924
"Steele, North Dakota, US",-27.097137062586018
"Stutsman, North Dakota, US",1.334374167544782
"Towner, North Dakota, US",-21.297455948376136
"Traill, North Dakota, US",-12.077958820019346
"Walsh, North Dakota, US",-9.946765559448858
"Ward, North Dakota, US",2.139275188101161
"Wells, North Dakota, US",-22.907191358820455
"Williams, North Dakota, US",-3.2004541363253245
"Adams, Ohio, US",-15.42768054940521
"Allen, Ohio, US",14.814362731036468
"Ashland, Ohio, US",-12.026864718807822
"Ashtabula, Ohio, US",5.376616532554178
"Athens, Ohio, US",8.509677051760432
"Auglaize, Ohio, US",-0.8067581592281922
"Belmont, Ohio, US",6.343074210396616
"Brown, Ohio, US",-11.128720407260358
"Butler, Ohio, US",31.64572558947221
"Carroll, Ohio, US",-22.186302273195768
"Champaign, Ohio, US",-14.89430375107697
"Clark, Ohio, US",17.03555043651053
"Clermont, Ohio, US",13.858378916233313
"Clinton, Ohio, US",-10.758661863127042
"Columbiana, Ohio, US",20.405878287776268
"Coshocton, Ohio, US",-15.081749600284114
"Crawford, Ohio, US",-8.117805282208057
"Cuyahoga, Ohio, US",55.10904027555604
"Darke, Ohio, US",4.80929737658112
"Defiance, Ohio, US",-14.150365064808263
"Delaware, Ohio, US",18.85996808930373
"Erie, Ohio, US",4.651189010116106
"Fairfield, Ohio, US",18.531467663124374
"Fayette, Ohio, US",-12.820816800823627
"Franklin, Ohio, US",62.17214948793846
"Fulton, Ohio, US",-10.485961149153628
"Gallia, Ohio, US",-21.537622415117156
"Geauga, Ohio, US",6.196918733867832
"Greene, Ohio, US",12.507006345933403
"Guernsey, Ohio, US",-13.481808064919695
"Hamilton, Ohio, US",51.653913790526026
"Hancock, Ohio, US",-0.961612737810537
"Hardin, Ohio, US",-8.609978983392265
"Harrison, Ohio, US",-29.208572978338776
"Henry, Ohio, US",-8.178739080030185
"Highland, Ohio, US",-14.391544898396607
"Hocking, Ohio, US",-11.284947492290055
"Holmes, Ohio, US",0.24810042492249001
"Huron, Ohio, US",-1.6311917662448536
"Jackson, Ohio, US",-7.746834194557087
"Jefferson, Ohio, US",-8.238290000421111
"Knox, Ohio, US",-12.855030466399832
"Lake, Ohio, US",17.33440437509878
"Lawrence, Ohio, US",-3.7421507293289613
"Licking, Ohio, US",17.97573326460135
"Logan, Ohio, US",-10.947767774739802
"Lorain, Ohio, US",23.65662609087143
"Lucas, Ohio, US",42.846501408525164
"Madison, Ohio, US",1.6160864769321044
"Mahoning, Ohio, US",30.58575208311964
"Marion, Ohio, US",31.903302350351836
"Medina, Ohio, US",13.800516286039999
"Meigs, Ohio, US",-14.147918359245917
"Mercer, Ohio, US",7.329314791202512
"Miami, Ohio, US",13.674363506576908
"Monroe, Ohio, US",-12.7839169106055
"Montgomery, Ohio, US",38.633466390948605
"Morgan, Ohio, US",-29.51877626073251
"Morrow, Ohio, US",-8.646892159184128
"Muskingum, Ohio, US",-2.0637491789663955
"Noble, Ohio, US",-28.353626625353073
"Ottawa, Ohio, US",-3.8755604050884114
"Paulding, Ohio, US",-23.171602285292558
"Perry, Ohio, US",-15.4642757148646
"Pickaway, Ohio, US",30.078662876175276
"Pike, Ohio, US",-10.890375135986856
"Portage, Ohio, US",14.071852978883353
"Preble, Ohio, US",-6.978476545956767
"Putnam, Ohio, US",4.522395786950515
"Richland, Ohio, US",9.135033534591493
"Ross, Ohio, US",4.500720809585785
"Sandusky, Ohio, US",-2.227474467579696
"Scioto, Ohio, US",-2.573944700060911
"Seneca, Ohio, US",-9.732314952077306
"Shelby, Ohio, US",-5.505080998254031
"Stark, Ohio, US",26.506364004854248
"Summit, Ohio, US",36.57885058627621
"Trumbull, Ohio, US",22.531772614306
"Tuscarawas, Ohio, US",11.206135422713379
"Union, Ohio, US",-3.7616085207387786
"Van Wert, Ohio, US",-4.495177527627065
"Vinton, Ohio, US",-28.036966663472526
"Warren, Ohio, US",23.855670461984857
"Washington, Ohio, US",-4.439858626430981
"Wayne, Ohio, US",10.742563555618826
"Williams, Ohio, US",-8.171911799508338
"Wood, Ohio, US",16.148980509750032
"Wyandot, Ohio, US",-15.699605416618052
"Adair, Oklahoma, US",-3.5494941372762208
"Alfalfa, Oklahoma, US",4.784162730409488
"Atoka, Oklahoma, US",1.380486263920788
"Beaver, Oklahoma, US",-30.319805685789994
"Beckham, Oklahoma, US",-11.437439490081806
"Blaine, Oklahoma, US",-15.322169551345366
"Bryan, Oklahoma, US",4.355283788822971
"Caddo, Oklahoma, US",3.842060388124011
"Canadian, Oklahoma, US",16.310107095603737
"Carter, Oklahoma, US",7.259670216503709
"Cherokee, Oklahoma, US",-0.7108835163217888
"Choctaw, Oklahoma, US",-0.28858109734358645
"Cimarron, Oklahoma, US",-24.92130297729047
"Cleveland, Oklahoma, US",31.199176852362456
"Coal, Oklahoma, US",-17.851513218482214
"Comanche, Oklahoma, US",14.376312982584686
"Cotton, Oklahoma, US",-39.84464688054595
"Craig, Oklahoma, US",-17.108476261006874
"Creek, Oklahoma, US",3.9224411718657275
"Custer, Oklahoma, US",-8.307872222309276
"Delaware, Oklahoma, US",1.7576943327976702
"Dewey, Oklahoma, US",-6.935181359340692
"Ellis, Oklahoma, US",-22.82226493909658
"Garfield, Oklahoma, US",3.6406085866608193
"Garvin, Oklahoma, US",-12.04673137221167
"Grady, Oklahoma, US",4.08737168780564
"Grant, Oklahoma, US",-10.778963390636841
"Greer, Oklahoma, US",-25.0492412315718
"Harmon, Oklahoma, US",-16.726897503780148
"Harper, Oklahoma, US",-15.211880505838035
"Haskell, Oklahoma, US",-17.949252218038815
"Hughes, Oklahoma, US",2.3528549185090393
"Jackson, Oklahoma, US",-4.105740698354138
"Jefferson, Oklahoma, US",-13.368355239072809
"Johnston, Oklahoma, US",-4.416696391964098
"Kay, Oklahoma, US",-6.4458329410951984
"Kingfisher, Oklahoma, US",-16.15370359818467
"Kiowa, Oklahoma, US",-28.53949056835381
"Latimer, Oklahoma, US",-26.361546870115095
"Le Flore, Oklahoma, US",0.662521277910666
"Lincoln, Oklahoma, US",-13.492606933008341
"Logan, Oklahoma, US",-10.393393760961988
"Love, Oklahoma, US",-8.176188377443813
"Major, Oklahoma, US",-23.370995399345016
"Marshall, Oklahoma, US",-6.96291235863273
"Mayes, Oklahoma, US",-5.758583333279858
"McClain, Oklahoma, US",9.86596795850286
"McCurtain, Oklahoma, US",10.725359395591124
"McIntosh, Oklahoma, US",-4.747370193060117
"Murray, Oklahoma, US",-3.709531068529266
"Muskogee, Oklahoma, US",5.228309834103213
"Noble, Oklahoma, US",-28.107300617191964
"Nowata, Oklahoma, US",-26.85744764275265
"Okfuskee, Oklahoma, US",-2.580806067079667
"Oklahoma, Oklahoma, US",49.38611274932032
"Okmulgee, Oklahoma, US",-4.225791030240146
"Osage, Oklahoma, US",1.571508440787608
"Ottawa, Oklahoma, US",-3.928332894168733
"Pawnee, Oklahoma, US",-19.707972404128764
"Payne, Oklahoma, US",9.132635229337966
"Pittsburg, Oklahoma, US",-2.124949395848106
"Pontotoc, Oklahoma, US",-12.045830297373318
"Pottawatomie, Oklahoma, US",5.5496389934880055
"Pushmataha, Oklahoma, US",-8.605783657879856
"Roger Mills, Oklahoma, US",-13.90494603783609
"Rogers, Oklahoma, US",12.044371570535837
"Seminole, Oklahoma, US",-8.97050540436829
"Sequoyah, Oklahoma, US",-5.865237704027802
"Stephens, Oklahoma, US",-9.082303770454113
"Texas, Oklahoma, US",19.120701375980715
"Tillman, Oklahoma, US",-22.250776188208043
"Tulsa, Oklahoma, US",48.13714828621934
"Wagoner, Oklahoma, US",9.476787715257094
"Washington, Oklahoma, US",8.257138856462623
"Washita, Oklahoma, US",-4.037239250035964
"Woods, Oklahoma, US",-11.94098910824647
"Woodward, Oklahoma, US",3.61531120150589
"Baker, Oregon, US",-7.218234097242392
"Benton, Oregon, US",-14.94953719732465
"Clackamas, Oregon, US",18.34366519224637
"Clatsop, Oregon, US",-23.428661488399303
"Columbia, Oregon, US",-23.439710812169782
"Coos, Oregon, US",-16.817597133500016
"Crook, Oregon, US",-21.502976681128676
"Curry, Oregon, US",-34.81847533846106
"Deschutes, Oregon, US",-0.11976221233549356
"Douglas, Oregon, US",-17.86406508633511
"Gilliam, Oregon, US",-28.3668330318533
"Grant, Oregon, US",-22.853937794934026
"Harney, Oregon, US",-30.499535292701548
"Hood River, Oregon, US",-13.584956938628912
"Jackson, Oregon, US",4.336330810546481
"Jefferson, Oregon, US",-2.1804941780642313
"Josephine, Oregon, US",-21.904220501242698
"Klamath, Oregon, US",-11.527431553334457
"Lake, Oregon, US",-26.410768767427847
"Lane, Oregon, US",6.186981346891778
"Lincoln, Oregon, US",-6.0324892168539535
"Linn, Oregon, US",-7.74626509982129
"Malheur, Oregon, US",6.912054105817189
"Marion, Oregon, US",30.698494670709636
"Morrow, Oregon, US",-14.192967667844231
"Multnomah, Oregon, US",38.94757938335217
"Polk, Oregon, US",-5.834774224721398
"Sherman, Oregon, US",-43.81641098286944
"Tillamook, Oregon, US",-41.18444191547149
"Umatilla, Oregon, US",17.32935266233939
"Union, Oregon, US",1.6937062223608355
"Wallowa, Oregon, US",-37.643866674868335
"Wasco, Oregon, US",-19.778941638126962
"Washington, Oregon, US",26.23660800034354
"Wheeler, Oregon, US",-25.8267393914322
"Yamhill, Oregon, US",-4.20617684328144
"Adams, Pennsylvania, US",4.196631907797418
"Allegheny, Pennsylvania, US",48.034169449602366
"Armstrong, Pennsylvania, US",-5.51581459802502
"Beaver, Pennsylvania, US",20.365214974612975
"Bedford, Pennsylvania, US",-8.108012606104639
"Berks, Pennsylvania, US",44.93597704300824
"Blair, Pennsylvania, US",1.8752667502058322
"Bradford, Pennsylvania, US",-12.763119225932007
"Bucks, Pennsylvania, US",47.49384225127917
"Butler, Pennsylvania, US",11.810112395801665
"Cambria, Pennsylvania, US",3.007379007190962
"Cameron, Pennsylvania, US",-26.787421906527104
"Carbon, Pennsylvania, US",1.4430649212093902
"Centre, Pennsylvania, US",11.351189630266719
"Chester, Pennsylvania, US",40.16977074754575
"Clarion, Pennsylvania, US",-18.96514242765391
"Clearfield, Pennsylvania, US",-9.142750163302608
"Clinton, Pennsylvania, US",-12.936366664802739
"Columbia, Pennsylvania, US",7.129379851216805
"Crawford, Pennsylvania, US",-10.086668752436823
"Cumberland, Pennsylvania, US",17.58422885110634
"Dauphin, Pennsylvania, US",32.8915547094244
"Delaware, Pennsylvania, US",49.563541005656
"Elk, Pennsylvania, US",-17.287327148462392
"Erie, Pennsylvania, US",15.304626974992864
"Fayette, Pennsylvania, US",2.9076941108172187
"Forest, Pennsylvania, US",-52.421771090585736
"Franklin, Pennsylvania, US",20.13915885665317
"Fulton, Pennsylvania, US",-28.4695773832705
"Greene, Pennsylvania, US",-20.10761813753393
"Huntingdon, Pennsylvania, US",2.3780361080452406
"Indiana, Pennsylvania, US",0.6530219493457918
"Jefferson, Pennsylvania, US",-13.421212470151675
"Juniata, Pennsylvania, US",-13.149435424271195
"Lackawanna, Pennsylvania, US",27.505570385412078
"Lancaster, Pennsylvania, US",46.02630921705567
"Lawrence, Pennsylvania, US",-0.8985356297744551
"Lebanon, Pennsylvania, US",26.218922321046172
"Lehigh, Pennsylvania, US",43.73789927587604
"Luzerne, Pennsylvania, US",38.60499373912412
"Lycoming, Pennsylvania, US",4.067594906006146
"McKean,Pennsylvania,US",-24.678232794362103
"Mercer, Pennsylvania, US",2.7343139380635693
"Mifflin, Pennsylvania, US",-9.428193424503254
"Monroe, Pennsylvania, US",21.97826955280755
"Montgomery, Pennsylvania, US",50.21126356686824
"Montour, Pennsylvania, US",-17.82102521915059
"Northampton, Pennsylvania, US",38.64060984514887
"Northumberland, Pennsylvania, US",8.529535657106187
"Perry, Pennsylvania, US",-13.751572885734921
"Philadelphia, Pennsylvania, US",73.5047982375337
"Pike, Pennsylvania, US",2.981234865953058
"Potter, Pennsylvania, US",-19.893671251454716
"Schuylkill, Pennsylvania, US",17.254518850930104
"Snyder, Pennsylvania, US",-12.357777700805748
"Somerset, Pennsylvania, US",-8.687499294765171
"Sullivan, Pennsylvania, US",-31.19418886291
"Susquehanna, Pennsylvania, US",-8.958372422686628
"Tioga, Pennsylvania, US",-24.481573460269775
"Union, Pennsylvania, US",-4.6398897681775875
"Venango, Pennsylvania, US",-23.57551434215271
"Warren, Pennsylvania, US",-12.005934364990992
"Washington, Pennsylvania, US",9.938974302954103
"Wayne, Pennsylvania, US",-12.265531998575314
"Westmoreland, Pennsylvania, US",25.51234848049249
"Wyoming, Pennsylvania, US",-27.014955737341538
"York, Pennsylvania, US",33.32828531234409
"Bristol, Rhode Island, US",-4.0967983483595285
"Kent, Rhode Island, US",23.070137509384764
"Newport, Rhode Island, US",-1.216318381630688
"Providence, Rhode Island, US",59.1295970612057
"Washington, Rhode Island, US",8.89243169690755
"Abbeville, South Carolina, US",-8.239404519760056
"Aiken, South Carolina, US",20.74844937788969
"Allendale, South Carolina, US",-16.159171494945955
"Anderson, South Carolina, US",23.261643578133377
"Bamberg, South Carolina, US",-11.189855160680873
"Barnwell, South Carolina, US",-4.802081420626652
"Beaufort, South Carolina, US",27.15402692254469
"Berkeley, South Carolina, US",27.557365616799164
"Calhoun, South Carolina, US",-15.286963683441336
"Charleston, South Carolina, US",44.652102209042205
"Cherokee, South Carolina, US",4.0068082764901005
"Chester, South Carolina, US",1.4907778715144502
"Chesterfield, South Carolina, US",5.740478476326494
"Clarendon, South Carolina, US",5.580800567698482
"Colleton, South Carolina, US",1.7831971670082973
"Darlington, South Carolina, US",12.154590649037708
"Dillon, South Carolina, US",7.096056735085098
"Dorchester, South Carolina, US",23.280342499493422
"Edgefield, South Carolina, US",-6.066387723874697
"Fairfield, South Carolina, US",-1.0133523143636778
"Florence, South Carolina, US",28.784473157648048
"Georgetown, South Carolina, US",10.208850140421877
"Greenville, South Carolina, US",48.273883307971246
"Greenwood, South Carolina, US",13.413993145786055
"Hampton, South Carolina, US",-7.15723955758867
"Horry, South Carolina, US",37.30838138405746
"Jasper, South Carolina, US",-5.1094066394291255
"Kershaw, South Carolina, US",12.223407362117065
"Lancaster, South Carolina, US",11.907913080715703
"Laurens, South Carolina, US",10.049013364508108
"Lee, South Carolina, US",-2.0998894787389584
"Lexington, South Carolina, US",34.40742416542078
"Marion, South Carolina, US",1.2890792017335317
"Marlboro, South Carolina, US",3.36866139429507
"McCormick, South Carolina, US",-24.728787086056737
"Newberry, South Carolina, US",4.592339222621012
"Oconee, South Carolina, US",7.672593346226782
"Orangeburg, South Carolina, US",16.630988154110636
"Pickens, South Carolina, US",19.289634044190873
"Richland, South Carolina, US",46.369397288489665
"Saluda, South Carolina, US",-2.7520502642795637
"Spartanburg, South Carolina, US",35.83598342581029
"Sumter, South Carolina, US",22.33273414005201
"Union, South Carolina, US",-7.552546809898672
"Williamsburg, South Carolina, US",8.12284748522462
"York, South Carolina, US",30.312647010304804
"Aurora, South Dakota, US",-20.552433129569863
"Beadle, South Dakota, US",0.4704874798830765
"Bennett, South Dakota, US",-13.439910210874327
"Bon Homme, South Dakota, US",-10.247401368565658
"Brookings, South Dakota, US",-5.258176952060838
"Brown, South Dakota, US",9.560923435862374
"Brule, South Dakota, US",-9.69913534404578
"Buffalo, South Dakota, US",-14.259128437477973
"Butte, South Dakota, US",-0.13064427626503197
"Campbell, South Dakota, US",-23.30512790495432
"Charles Mix, South Dakota, US",-11.29464012116093
"Clark, South Dakota, US",-25.23420085971277
"Clay, South Dakota, US",-10.892064505437638
"Codington, South Dakota, US",-6.254160853480653
"Corson, South Dakota, US",-15.927627939978871
"Custer, South Dakota, US",-6.817505176997664
"Davison, South Dakota, US",-5.549015827326771
"Day, South Dakota, US",-26.945723898780898
"Deuel, South Dakota, US",-10.61858989614563
"Dewey, South Dakota, US",4.0364511523455
"Douglas, South Dakota, US",-15.801023767195838
"Edmunds, South Dakota, US",-18.071978836098594
"Fall River, South Dakota, US",-20.319867322625242
"Faulk, South Dakota, US",-21.305363083200277
"Grant, South Dakota, US",-17.76003055658243
"Gregory, South Dakota, US",-11.566147169829911
"Haakon, South Dakota, US",-12.499374682972658
"Hamlin, South Dakota, US",-16.139075901074634
"Hand, South Dakota, US",-28.815156711210367
"Hanson, South Dakota, US",-22.053889401499003
"Harding, South Dakota, US",-27.337840939258875
"Hughes, South Dakota, US",-10.688560643274403
"Hutchinson, South Dakota, US",-15.255573910502358
"Hyde, South Dakota, US",-23.76818855606827
"Jackson, South Dakota, US",-29.718887385025557
"Jerauld, South Dakota, US",-29.903200488438504
"Jones, South Dakota, US",-27.72010134517693
"Kingsbury, South Dakota, US",-16.248095713803313
"Lake, South Dakota, US",-12.109479706704652
"Lawrence, South Dakota, US",-18.35338677460568
"Lincoln, South Dakota, US",14.689540209818759
"Lyman, South Dakota, US",-12.849624365257739
"Marshall, South Dakota, US",-28.324912261365927
"McCook, South Dakota, US",-20.921544950758488
"McPherson, South Dakota, US",-27.76311583739639
"Meade, South Dakota, US",2.180317106567331
"Mellette, South Dakota, US",-24.249175155131603
"Miner, South Dakota, US",-27.728980364106363
"Minnehaha, South Dakota, US",41.68977613201318
"Moody, South Dakota, US",-24.51051955671195
"Pennington, South Dakota, US",16.695984461820913
"Perkins, South Dakota, US",-14.674702724134765
"Potter, South Dakota, US",-4.665831820649308
"Roberts, South Dakota, US",-12.336987781214619
"Sanborn, South Dakota, US",-32.30939139703551
"Spink, South Dakota, US",-15.683161483860612
"Stanley, South Dakota, US",-37.115578082321875
"Sully, South Dakota, US",-21.211223525332677
"Todd, South Dakota, US",-9.95488893881346
"Tripp, South Dakota, US",-19.29579800541133
"Turner, South Dakota, US",-21.83962512979765
"Union, South Dakota, US",-2.4748189511246252
"Walworth, South Dakota, US",-31.645229859159272
"Yankton, South Dakota, US",-9.23262920508001
"Ziebach, South Dakota, US",-12.681943046533567
"Anderson, Tennessee, US",2.605730485017828
"Bedford, Tennessee, US",13.797052728541411
"Benton, Tennessee, US",-16.159488353058446
"Bledsoe, Tennessee, US",10.702742264571212
"Blount, Tennessee, US",14.678966670041545
"Bradley, Tennessee, US",17.744223937366613
"Campbell, Tennessee, US",-9.064299498623475
"Cannon, Tennessee, US",-17.51188211503326
"Carroll, Tennessee, US",-7.60590121189285
"Carter, Tennessee, US",4.851665642704104
"Cheatham, Tennessee, US",-0.8945362507059361
"Chester, Tennessee, US",-14.315099006197572
"Claiborne, Tennessee, US",-12.183171331547431
"Clay, Tennessee, US",-22.974327732877946
"Cocke, Tennessee, US",-1.0509597165418998
"Coffee, Tennessee, US",5.92962933276202
"Crockett, Tennessee, US",-7.239035513912805
"Cumberland, Tennessee, US",4.332312642983398
"Davidson, Tennessee, US",58.62738683724753
"DeKalb,Tennessee,US",-8.775977110312326
"Decatur, Tennessee, US",-3.6140590279035596
"Dickson, Tennessee, US",4.568479891430154
"Dyer, Tennessee, US",6.7556442580859795
"Fayette, Tennessee, US",6.013581704940988
"Fentress, Tennessee, US",-5.381224813721348
"Franklin, Tennessee, US",-2.2941047982720915
"Gibson, Tennessee, US",6.3872016370636215
"Giles, Tennessee, US",-3.118382241109144
"Grainger, Tennessee, US",-7.28830298122034
"Greene, Tennessee, US",0.8602627596036604
"Grundy, Tennessee, US",-16.241637499970526
"Hamblen, Tennessee, US",13.630631065461449
"Hamilton, Tennessee, US",37.54075792053787
"Hancock, Tennessee, US",-8.813702235847465
"Hardeman, Tennessee, US",8.162082145041467
"Hardin, Tennessee, US",4.199153268560859
"Hawkins, Tennessee, US",-2.440901060442265
"Haywood, Tennessee, US",-2.1573931576138876
"Henderson, Tennessee, US",2.0851534986358855
"Henry, Tennessee, US",-8.04557512127554
"Hickman, Tennessee, US",-0.09430434193431374
"Houston, Tennessee, US",-19.04421160724493
"Humphreys, Tennessee, US",-15.469586723143454
"Jackson, Tennessee, US",-18.55623167851276
"Jefferson, Tennessee, US",-1.46636689605004
"Johnson, Tennessee, US",-0.26636338988258657
"Knox, Tennessee, US",36.749562108126185
"Lake, Tennessee, US",11.378812288167978
"Lauderdale, Tennessee, US",1.230674790731937
"Lawrence, Tennessee, US",3.9074334308140823
"Lewis, Tennessee, US",-1.499644879680346
"Lincoln, Tennessee, US",-6.056016245366723
"Loudon, Tennessee, US",4.3662191579830925
"Macon, Tennessee, US",5.949013462555797
"Madison, Tennessee, US",18.219102851340367
"Marion, Tennessee, US",-9.870410538885068
"Marshall, Tennessee, US",-3.2889955771838197
"Maury, Tennessee, US",12.724531848769226
"McMinn, Tennessee, US",10.918401039545435
"McNairy, Tennessee, US",-5.990378527985114
"Meigs, Tennessee, US",-15.665461144161243
"Monroe, Tennessee, US",0.2673073656497076
"Montgomery, Tennessee, US",21.67834787460575
"Moore, Tennessee, US",-10.821631672258723
"Morgan, Tennessee, US",-18.761711615118905
"Obion, Tennessee, US",3.5585058885232193
"Overton, Tennessee, US",-6.569607682247739
"Perry, Tennessee, US",-21.07039567014843
"Pickett, Tennessee, US",-9.329545164777482
"Polk, Tennessee, US",-14.774481643143835
"Putnam, Tennessee, US",20.694337308378554
"Rhea, Tennessee, US",11.925359845072354
"Roane, Tennessee, US",-3.4873624927299813
"Robertson, Tennessee, US",17.929322677475273
"Rutherford, Tennessee, US",41.76933073251767
"Scott, Tennessee, US",-18.338629664827327
"Sequatchie, Tennessee, US",-14.562176253627097
"Sevier, Tennessee, US",16.531331931502017
"Shelby, Tennessee, US",64.30935198028412
"Smith, Tennessee, US",-2.983998527781717
"Stewart, Tennessee, US",-20.900004421595153
"Sullivan, Tennessee, US",12.231071453793813
"Sumner, Tennessee, US",33.06657161636077
"Tipton, Tennessee, US",13.990384176522975
"Trousdale, Tennessee, US",17.54793436415102
"Unicoi, Tennessee, US",3.912662184267428
"Union, Tennessee, US",3.1010695696473816
"Van Buren, Tennessee, US",-10.794206392182874
"Warren, Tennessee, US",7.425982997916961
"Washington, Tennessee, US",11.670211669536682
"Wayne, Tennessee, US",11.499313411895784
"Weakley, Tennessee, US",-1.6913626556931216
"White, Tennessee, US",4.052212022565273
"Williamson, Tennessee, US",28.190161022932458
"Wilson, Tennessee, US",25.56668718166699
"Anderson, Texas, US",21.72945268180947
"Andrews, Texas, US",-10.176671031833315
"Angelina, Texas, US",15.857710845705899
